PI.18.2_18.1_RT_20.436	PI.38.6_RT_20.119	Unknown_mz_229.15463_._R	Unknown_mz_243.13472_._R	Unknown_mz_247.09216_._R	Unknown_mz_289.07495_._R	Unknown_mz_314.23224_._R	Unknown_mz_632.40179_._R	Unknown_mz_724.5285_._RT	Unknown_mz_760.62274_._R	Unknown_mz_762.6203_._RT	Unknown_mz_784.5116_._RT	Unknown_mz_794.50909_._R	Unknown_mz_812.51953_._R	X3.hydroxyisovaleric.acid	Creatinine..3TMS.Derivat	Inositol.RT18.082993	Phosphorylethanolamine.	Quinolinic.acid..bis.tri	unknown.RT.12.201671	unknown.RT.16.00869	unknown.RT.16.698449	unknown.RT.17.119627	unknown.RT.4.148561	unknown.RT.5.261918	unknown.RT.5.349937	unknown.RT.7.600111	unknown.RT.9.376246	unknown.RT.9.514184	Mevalonic.acid	K7ER74.A0A024R0T9.P02655	P00748	P01011.G3V595	P05109	P06702	P13796	P15814	P18065.C9JMY1	P24821.4.P24821.J3QSU6.E	P59666.P59665	Q8WWZ8	V9GYM3.P02652.V9GYE3.V9G	X6R8F3.P80188.P80188.2	AFDN	BMP2	C1orf226	CABP7	CCDC122	CD300LD	CDK11A	CLDN15	CTU1	CYFIP2	DBN1	EIF4ENIF1	FBXO45	GPR174	H6PD	HGSNAT	HHAT	LOC100130520	LOC112268354	LOC389831	MDGA1	MGME1	MSH3	NEBL	NUDT3	NUMBL	PGD	PHKG1	PLCH1	SH3RF1	SSTR3	STOM	TEX22	UAP1L1	VKORC1L1	ZDHHC11	ZNF527
Unknown_mz_762.6203_._RT	-0.410323468857845	-0.384538168276027	-0.158778470253945	-0.190282429067967	-0.347292175720613	-0.229131768145162	-0.171368731718986	-0.152807851846155	-0.386199719823861	0.588739094865686	0.716129680856374	-0.0963597441535121	-0.0498801947406567	0.494344984968872	0.0247271264321113	-0.345262162356474	-0.500577561383257	-0.238416464553497	-0.239242221295083	-0.459398370533631	-0.354893397950696	-0.121601661979335	-0.361504782409879	-0.301490525105047	-0.548954209469502	-0.0957460379971083	-0.105998039176607	-0.324257255522172	0.171054836040238	-0.296804248524555	-0.320833254167897	0.373236532206515	-0.0905490919611222	-0.21337109610117	-0.232109898852877	-0.0184832420961289	-0.729048031414084	0.0427809014141054	-0.128917117723566	-0.0847743262614548	-0.549987049093618	0.0511539463749448	-0.352354283882739	-0.518823255163529	-0.565785405476169	-0.226420975570088	0.526259895011113	0.609001603838318	-0.620115355737217	0.609696112262989	0.581387045347326	0.663402321605566	-0.511086971628095	0.648041199444032	-0.643663734673907	-0.70826858205429	0.0747057944685704	-0.0192851068943105	-0.676692115033382	0.130435469159046	-0.493625793270004	0.56656938028317	-0.590105096700959	0.659867009164739	-0.627821965244021	-0.679727802529727	-0.586675455181104	-0.6579203776671	0.526395963098328	-0.177527837155412	0.612687677137573	-0.617889181573519	-0.629571922111801	0.741011861478993	-0.302051611261289	0.607841744443219	0.587392115879265	-0.663745838353534	0.518745295452865	0.0842223381837292
Unknown_mz_784.5116_._RT	0.0308179927087137	-0.0452624137805693	0.638337910507198	0.650871288515429	0.29863200727985	0.516732550532802	0.564468711036716	0.671209503164923	-0.114528954116112	-0.00582167033928946	-0.0963597441535121	0.583340534212486	-0.507169547663954	-0.0298262534606654	0.526883219255109	0.624663077850209	0.499478291454625	0.0699702105534463	0.689557617268759	0.0484018703681178	0.360612622458497	0.733436032906199	0.200428014111293	-0.0759046262903669	0.271937641072154	0.706893266754585	0.645995314843866	-0.195692784247749	0.110845143627476	0.567116490150045	-0.0612641523197653	-0.0769778389277819	0.552658309399664	0.621937031400621	0.594830489876421	0.526878395056479	0.00388380265756791	0.508374761409627	0.659898868817372	0.517731366828921	0.188025480944721	-0.538932894766709	0.380012081469144	0.0969000888491321	0.434593108068968	0.722775227396776	0.418624786141468	-0.0850895890676676	0.331562715845646	0.25565819656464	0.152742480483352	-0.0623618570734902	0.138342468299271	0.20585447954945	-0.193893158093813	-0.0534725614169815	-0.68260115668808	0.726204298265798	0.0306839444531327	-0.70376127424633	-0.0485993565193231	0.241184836570035	0.00258182575653395	-0.213756865256568	0.0926067075817527	0.12284681441882	0.375889744218868	-0.156771954285982	0.315319661398646	0.731636620920356	0.223659719348089	0.297649825863045	-0.0668903853119439	-0.168851882260185	0.67404799281899	0.170644884654386	-0.055211138520233	0.230493515252759	-0.0155283120033208	-0.714205275250275
Unknown_mz_794.50909_._R	0.0505575498493501	0.114180541070104	-0.544805062928931	-0.550083535592404	-0.20276199171691	-0.421815120367827	-0.475849084301858	-0.575560527449338	0.176903648834445	-0.107134311945813	-0.0498801947406567	-0.507169547663954	0.466457503099375	-0.067489209215556	-0.479417355243608	-0.496888395211333	-0.354455866627413	-0.0175306440866722	-0.575592612320499	0.0440827775651762	-0.257152726360103	-0.637580434531896	-0.111571814156587	0.125935503047756	-0.140218062838561	-0.618601988959081	-0.561778834798664	0.238204838023534	-0.132517540274588	-0.454291298420364	0.116437281325746	-0.00189045590918483	-0.480635428211379	-0.519607910433833	-0.491609280836044	-0.471164951394567	0.135662613260008	-0.466188221578334	-0.569930466947069	-0.450270164364107	-0.0644199386215595	0.475789266808406	-0.275115411219431	0.0117312340458577	-0.283550350805825	-0.607967480197379	-0.477614813552781	-0.039585321231316	-0.180354154573461	-0.346715881057396	-0.248589906468069	-0.0704460437918593	-0.0270831455759215	-0.309164401612699	0.297552227551021	0.183371632585034	0.600732113631799	-0.650595307789213	0.101523152505712	0.609158639947945	0.138009775304518	-0.325443960469863	0.110314006432576	0.066628680227827	0.0364052029405225	0.0190681267467973	-0.22667381291484	0.266829068812493	-0.384567648171639	-0.625283978594837	-0.31845776762867	-0.150225144924929	0.18043873921598	0.0106823215095762	-0.549630011253134	-0.269768855539039	-0.0623795726966444	-0.0809672310871863	-0.0850285594710697	0.627389430784507
Unknown_mz_812.51953_._R	-0.284815860007467	-0.271687140206605	-0.0699163749556597	-0.0911300312746233	-0.223531824898931	-0.126912888662014	-0.0834682670510648	-0.0636286133760182	-0.277304258832213	0.411128606257753	0.494344984968872	-0.0298262534606654	-0.067489209215556	0.343607053326091	0.0511764427025213	-0.201140062753934	-0.317751658227509	-0.162141740119683	-0.122862195793983	-0.317985955897182	-0.224857671287526	-0.0378139421109762	-0.239783070404336	-0.215611585275208	-0.366202033751253	-0.0214494204665693	-0.0325325578116401	-0.239230254842344	0.126690341457934	-0.170971928977553	-0.228189524358091	0.255924336571781	-0.0277385804055291	-0.109129286419629	-0.12397060205138	0.0209739582195813	-0.509323128426618	0.0626046397637361	-0.0476576145893159	-0.025949043929174	-0.372321830920247	0.00108600779438509	-0.221835015567339	-0.356401588716354	-0.367503037021175	-0.111763884186038	0.394762073327804	0.420192088431579	-0.412105038108368	0.442597084850338	0.416189929915444	0.45967785717607	-0.348328363661943	0.466194873312199	-0.462365769393123	-0.498488804603294	0.00830586116262729	0.0332356920238016	-0.471004617916389	0.0458973031150715	-0.34814931870484	0.411522329198151	-0.412291794482536	0.447467914925101	-0.43286314515881	-0.467197794559579	-0.385880535972868	-0.469942618292791	0.388211784666001	-0.0770196660639577	0.442629666436981	-0.41273058146024	-0.444346390787275	0.507073288587732	-0.167760936650554	0.435832240388015	0.407010009103947	-0.449102416003906	0.361581567970407	0.0129244882947756
X3.hydroxyisovaleric.acid	-0.0368438640846114	-0.103451292565243	0.568045168684142	0.574667631349793	0.222171804026187	0.443773853735026	0.497368115859548	0.599554999077443	-0.168105462127183	0.0885569299164114	0.0247271264321113	0.526883219255109	-0.479417355243608	0.0511764427025213	0.49372815944798	0.525568618357374	0.384409129084767	0.0269894344112376	0.602815295696061	-0.02833104329966	0.278574673057921	0.662380517464325	0.128614608343205	-0.11868052432154	0.165169906832404	0.641833640835161	0.583587643537656	-0.233667307385073	0.130341778856707	0.479808681015963	-0.108158287942848	-0.0119849712323982	0.49928899579954	0.544085667565542	0.515896998240946	0.486826867572232	-0.11275304882546	0.479404582663188	0.592854030744331	0.46774322881394	0.0870017729494331	-0.49281794905776	0.297013340247347	0.0072672493076478	0.313685168186612	0.635740206601917	0.473142656420283	0.0181049527554171	0.209238306377961	0.334969009091399	0.234781941696912	0.0479151556564755	0.04702615163361	0.294792601090821	-0.282974877827954	-0.162753917609693	-0.622610351971304	0.671988769372104	-0.0794835754839809	-0.633385414677283	-0.123964733403581	0.31463136760599	-0.0917866605713881	-0.0933832779689767	-0.014121088415843	0.0057048968833127	0.255781282682082	-0.250743156345365	0.377133729820593	0.651781438006969	0.305701265772831	0.178068794280766	-0.162666118231152	-0.0386888572525749	0.578372811571889	0.255646139568595	0.042430349308948	0.108322276291472	0.0683620938353993	-0.650470054411545
Creatinine..3TMS.Derivat	0.17309761018714	0.0870581706854307	0.701994880045002	0.72559184676584	0.422797575710735	0.603042346225287	0.631464156040141	0.733253640457655	0.0174150404001166	-0.209439708006223	-0.345262162356474	0.624663077850209	-0.496888395211333	-0.201140062753934	0.525568618357374	0.752603191177005	0.679395072008106	0.153355918348675	0.781735648195214	0.207889022472924	0.488257060153253	0.785545968268827	0.328158819945184	0.0272841229491579	0.46545503336726	0.749700001477317	0.69151023806934	-0.0862778245747292	0.0532301777213432	0.677513690970642	0.0488127513641839	-0.207069577225824	0.591550739573953	0.704242510230221	0.683242154181365	0.540502359805148	0.255982655036362	0.500564514732806	0.713528239533229	0.554147810822966	0.380747843632246	-0.564017239010083	0.507045051688957	0.277597407434081	0.636162594893042	0.810976786964178	0.242434562592837	-0.296801091554418	0.550500489680908	0.0483850063127126	-0.0461567539014022	-0.292568655886752	0.316934206846085	-0.0153591215837882	0.025971298842897	0.190654952599509	-0.717800358955511	0.742842197874769	0.265050340141567	-0.758517791776215	0.121389042720691	0.0486226463869975	0.206627633197034	-0.444820071598459	0.310927969633799	0.359528086597475	0.583875323086477	0.0685309591968033	0.137664032462741	0.803056574485344	0.0149129548482808	0.515352350717645	0.149845997999961	-0.427351841633892	0.787727458736482	-0.0371544362071682	-0.259041610484636	0.463127497062564	-0.195081455980199	-0.753128444398412
Inositol.RT18.082993	0.26833689887206	0.195302068859944	0.578412827399865	0.606718096800355	0.433602236478287	0.528288540335381	0.529965849491857	0.599751889764132	0.14381699339835	-0.355924711700593	-0.500577561383257	0.499478291454625	-0.354455866627413	-0.317751658227509	0.384409129084767	0.679395072008106	0.677286671023561	0.195359810095874	0.665259368676821	0.310959439173909	0.485097868048667	0.628263371187348	0.367687581388667	0.1225025278017	0.533783154536145	0.592716838536589	0.552700938669731	0.0453428098767099	-0.0181529075415529	0.606864704367702	0.145143140741644	-0.28116490197723	0.472763762184834	0.598582553182925	0.589234566205569	0.410204773067557	0.438229791932047	0.359607673560444	0.576918557404437	0.442854812512882	0.470827009007204	-0.438843858958882	0.498279110559018	0.383182627531163	0.667062082209508	0.682770323876367	0.00294479400868712	-0.428076984754474	0.621443460857302	-0.170337216825826	-0.23140505681208	-0.443338833025199	0.409960803562238	-0.230963505294634	0.237411918814693	0.382369318334573	-0.561750512770637	0.561695128461369	0.427274122679478	-0.611055770137339	0.257906113522896	-0.155553037873174	0.354285756992263	-0.555926625559372	0.445008975610847	0.498910266416541	0.635060409308063	0.274047478451888	-0.0754015952587728	0.660291548584193	-0.196365782166572	0.594421500670603	0.325216981515813	-0.570354658855995	0.691010242500877	-0.233637103748773	-0.392538508717667	0.57092240786299	-0.321487888692756	-0.591376128884955
Phosphorylethanolamine.	0.134985904417338	0.121577859272717	0.0938464007688249	0.104885800579628	0.132355490941274	0.108561620396918	0.0930183543346507	0.0940956571009479	0.117514826934107	-0.191129406754498	-0.238416464553497	0.0699702105534463	-0.0175306440866722	-0.162141740119683	0.0269894344112376	0.153355918348675	0.195359810095874	0.0818914691355808	0.123317960440829	0.152053530129783	0.138935522398921	0.0881190025432702	0.130436508939036	0.0926361123402643	0.195917681845592	0.0779789404875696	0.0772550077349416	0.0920547107404274	-0.0480558113873377	0.133833479683186	0.099875428901869	-0.126036671970795	0.0660494373535222	0.110444092106277	0.11471450701955	0.0409886281053423	0.236458675209886	0.0199107710101345	0.085604054807205	0.0618583158367996	0.190678053216199	-0.0523742243190292	0.139401586123771	0.174528023804524	0.212175879530805	0.121370701629694	-0.142691260468837	-0.202959895126374	0.22293370191872	-0.180549158213225	-0.178214095579067	-0.219075120653275	0.174774585144949	-0.196280836065596	0.195657188933237	0.225916282208287	-0.0695485000305828	0.0544895651260094	0.221276463450008	-0.089009741099057	0.15669894896712	-0.16753820090439	0.191356749293898	-0.227986845679778	0.209556770542863	0.228382325665235	0.215044301307292	0.202742075986225	-0.149597865089255	0.106118713920434	-0.183644027370479	0.219959634202394	0.199528398529746	-0.251293544997787	0.142636966367626	-0.185595773073585	-0.19397392947657	0.230355337782237	-0.169097269483852	-0.0747311678007361
Quinolinic.acid..bis.tri	0.108965474997805	0.0166660516022439	0.764115832448894	0.784199910803096	0.406342947908306	0.636556820147286	0.681234024721215	0.800932142282716	-0.0628673387098677	-0.11209292031793	-0.239242221295083	0.689557617268759	-0.575592612320499	-0.122862195793983	0.602815295696061	0.781735648195214	0.665259368676821	0.123317960440829	0.837550252987438	0.138015506209959	0.47913721352927	0.867063364040026	0.295705294982866	-0.0335149873252487	0.4116744399131	0.831844282658687	0.763493502206242	-0.167497564042342	0.0971322759376966	0.706738388685989	-0.013179287446772	-0.155526940537839	0.653155760708377	0.754985546891239	0.727099035976125	0.610544322215747	0.134974570579246	0.57825240269892	0.783620050704766	0.611868222067036	0.31514919805715	-0.630285331166827	0.501040905718157	0.204547444335198	0.602150247129916	0.873539102264525	0.388272145623043	-0.207077432182583	0.493131031411526	0.185515572907377	0.0719708270144584	-0.190620995349077	0.250925673020048	0.121252276505082	-0.108250219684033	0.0651509475027668	-0.800081064088583	0.840414174341023	0.156490541578327	-0.834443963156658	0.0323466807200132	0.176554407661529	0.108603459292755	-0.364473369829322	0.219109846989838	0.263253119462447	0.538232958408098	-0.0629155171649566	0.269186966537351	0.875000208122465	0.148101326310612	0.45364739691896	0.035600113374884	-0.327244450461666	0.830917940367496	0.0878682880804459	-0.168773972233638	0.384456933187269	-0.11075120390614	-0.838208766693763
unknown.RT.12.201671	0.263796827225441	0.248963047578605	0.087347763847897	0.107362554136034	0.216864725136095	0.135561836129668	0.0972014013709986	0.0827256937344021	0.251663081235695	-0.379403117499505	-0.459398370533631	0.0484018703681178	0.0440827775651762	-0.317985955897182	-0.02833104329966	0.207889022472924	0.310959439173909	0.152053530129783	0.138015506209959	0.295020236569754	0.220307423422549	0.0611447936067859	0.228336495962745	0.196145652932217	0.347497113481241	0.0451007402235936	0.0531419461985831	0.213639553895648	-0.112879880738758	0.17800313651174	0.208270962082746	-0.238802638006946	0.0453774713291753	0.122927455258384	0.135645166204523	-0.000474678531144848	0.469901076368811	-0.0395344472957069	0.0675901355065049	0.0424760268556641	0.350136247788506	-0.0203035341907655	0.218214340977915	0.332188938231556	0.354522568001587	0.128968933211889	-0.349106288896063	-0.390601583419908	0.391970121137229	-0.399062413267146	-0.37839233318632	-0.426206341974072	0.326227051401325	-0.422610987828509	0.41950770033285	0.457854079405558	-0.0321080714868429	-0.00464513779847933	0.435518763817256	-0.067537486410752	0.319366592360896	-0.370919720686802	0.38035992124504	-0.420367006460386	0.402557654430934	0.435308444621205	0.369370152712176	0.427825521149618	-0.346764660083021	0.0972408073150313	-0.400238489533044	0.391332485941	0.407436562581738	-0.473734322086272	0.178871306344082	-0.39586777280168	-0.377373311885545	0.422473972446236	-0.334052237838319	-0.0374998529699965
unknown.RT.16.00869	0.189964305683573	0.137357666777758	0.41710559187859	0.437267619365011	0.310280090541443	0.380075715177457	0.381897310684171	0.432617977333674	0.100064667006179	-0.251502929808918	-0.354893397950696	0.360612622458497	-0.257152726360103	-0.224857671287526	0.278574673057921	0.488257060153253	0.485097868048667	0.138935522398921	0.47913721352927	0.220307423422549	0.347483361507823	0.453588521019838	0.26240804185181	0.0855233279062729	0.380691836396571	0.428124395265031	0.399044850135256	0.0294198576746732	-0.0113446735210567	0.436253992818448	0.101711947299129	-0.199641727079877	0.341332209869467	0.43113472115975	0.424169732331969	0.29679665591257	0.309617403318473	0.260808039764126	0.416337637041071	0.319738638651602	0.335100315537602	-0.317188103752402	0.357053359297995	0.271972804694774	0.477009725044246	0.491950038910571	0.00766416353294532	-0.303528647983643	0.443410419498584	-0.116916059727274	-0.161427166243546	-0.314006459022955	0.291441705129496	-0.16040680279731	0.165121513091953	0.269392489269359	-0.405925749511923	0.406468240471607	0.302235798994646	-0.441037242517319	0.181536663472031	-0.10666557079372	0.250301956227281	-0.395557925133611	0.315589678632047	0.354068926763972	0.453620704391518	0.191496031564149	-0.0490577073239473	0.476189228832759	-0.135729464536158	0.423869744398377	0.228841091092125	-0.405150910783282	0.497120755000907	-0.162765087629315	-0.278025719329455	0.406374195406414	-0.227306227446618	-0.427274851307077
unknown.RT.16.698449	0.03900696946138	-0.0566576449457422	0.802618561503071	0.818395661614154	0.375661771361124	0.649781623911011	0.70975843681264	0.843940828621447	-0.143738313201438	-0.00769586131267594	-0.121601661979335	0.733436032906199	-0.637580434531896	-0.0378139421109762	0.662380517464325	0.785545968268827	0.628263371187348	0.0881190025432702	0.867063364040026	0.0611447936067859	0.453588521019838	0.922151899604956	0.25220903968859	-0.0952341240596171	0.342230767267251	0.88876584529742	0.812211645785627	-0.245816941251408	0.139244756538304	0.713167513848417	-0.0768157726506656	-0.0970152791889037	0.694858692327437	0.782034361314639	0.747968076274559	0.66240211285459	0.00534939492446307	0.639100170911482	0.829705832442106	0.650944925522317	0.236737257738834	-0.677577915165551	0.477975849967761	0.122154679805356	0.546731612648861	0.908816258200362	0.525957222122032	-0.107364273303936	0.417236823832922	0.321022598124254	0.191655323071573	-0.0788258456743526	0.174250989694914	0.258384936097438	-0.243349993006628	-0.0667721929156778	-0.858212393016992	0.912994683642763	0.0390089555379814	-0.884850517502574	-0.0607830109869429	0.302854330746126	0.00362361073271527	-0.26915703141133	0.116826824574402	0.154877842498467	0.472943253854539	-0.196672176601107	0.396082174758891	0.919925483244074	0.280792272703571	0.374600193129362	-0.0836914259008375	-0.212754535684815	0.847604906931227	0.214145249046931	-0.0697873224960031	0.29020079145277	-0.019854223114897	-0.897951108514442
unknown.RT.17.119627	0.200641226003497	0.168301883102315	0.244337778914258	0.262448331904105	0.242349126403919	0.244972187673892	0.230584859290746	0.25028520655999	0.150648278129948	-0.277665557363418	-0.361504782409879	0.200428014111293	-0.111571814156587	-0.239783070404336	0.128614608343205	0.328158819945184	0.367687581388667	0.130436508939036	0.295705294982866	0.228336495962745	0.26240804185181	0.25220903968859	0.222881226433951	0.121198511875046	0.32982405675095	0.233019425077863	0.221621714246147	0.0999985920972057	-0.050726489782462	0.290118237851222	0.134166225733646	-0.195531426326391	0.189537840466921	0.265576985930861	0.267151953245594	0.148878817703071	0.342954201929001	0.115222080316475	0.236070616495459	0.177534914335093	0.307978169087532	-0.167409133030666	0.266379694567521	0.269112637421713	0.381002882923697	0.298531885762228	-0.135411484676157	-0.308262977541683	0.379065482310916	-0.21791059864202	-0.232021174316354	-0.327728509898451	0.276512790075461	-0.249147810634776	0.250277884035293	0.317945332340605	-0.216687138357991	0.202298504012115	0.325531402770456	-0.248455161846657	0.218575540281966	-0.201535909053246	0.277444035583993	-0.366358946471281	0.31909007120682	0.351481051413148	0.375178387899785	0.266842703161851	-0.162966344452214	0.277959345682782	-0.227828905927485	0.368996686289405	0.277466223521815	-0.392465673517697	0.321035308346374	-0.239664225826319	-0.290177108362417	0.372631975921577	-0.247421823356619	-0.229560690338401
unknown.RT.4.148561	0.177727380589521	0.181699100898447	-0.0591418982495657	-0.047572457903936	0.0947709672184477	-0.00275794126534942	-0.0384111685662718	-0.0685320498008161	0.196588683766157	-0.262846941428331	-0.301490525105047	-0.0759046262903669	0.125935503047756	-0.215611585275208	-0.11868052432154	0.0272841229491579	0.1225025278017	0.0926361123402643	-0.0335149873252487	0.196145652932217	0.0855233279062729	-0.0952341240596171	0.121198511875046	0.150711394415115	0.190662744503003	-0.101409662938657	-0.0843763524196488	0.185382809011193	-0.0993489809563043	0.0173030492494615	0.156396532349755	-0.151668789099231	-0.0722451744814864	-0.0313092757135258	-0.0173701306142611	-0.0993006974920629	0.326167942377229	-0.12299774361711	-0.0769368241505679	-0.0677028455163012	0.208261040111222	0.0871102107885008	0.0804231722606092	0.212892858640682	0.164996454650437	-0.0460481430360942	-0.321499598537855	-0.255747479327887	0.210401255326709	-0.325640574014684	-0.291928949347224	-0.284785996123365	0.20096066953629	-0.332667396240676	0.328261671117087	0.328561169771039	0.105885206168782	-0.139643970985263	0.297214874127123	0.0852127013639574	0.231303767278315	-0.303343741894664	0.264121146436359	-0.252285218897278	0.262652956104046	0.279756400597508	0.186352540785064	0.32707519203529	-0.30046543467649	-0.0697850950439961	-0.320448045025878	0.216327972474006	0.296007510744232	-0.29784651072956	-0.00217933449177213	-0.307448983999313	-0.252157389165446	0.250607113838954	-0.229474233504285	0.108070905337664
unknown.RT.5.261918	0.306065223396345	0.261083964194109	0.3359672955153	0.362997220991356	0.353696416863312	0.344380163753795	0.319377797103255	0.343084689538734	0.238226004733663	-0.425813743668673	-0.548954209469502	0.271937641072154	-0.140218062838561	-0.366202033751253	0.165169906832404	0.46545503336726	0.533783154536145	0.195917681845592	0.4116744399131	0.347497113481241	0.380691836396571	0.342230767267251	0.32982405675095	0.190662744503003	0.489588724216096	0.314401682402936	0.30063352225138	0.165452427947897	-0.0846375271701633	0.410589533182605	0.209670377052414	-0.295398731691373	0.257100030443957	0.369569219385315	0.373644760514332	0.196272351574883	0.526139369138133	0.145746878371748	0.32195961037925	0.2408142009472	0.461192256383914	-0.223975836748759	0.385600900753949	0.407114766968968	0.558189224846867	0.413980707304503	-0.233443028852031	-0.467926450023634	0.561518482726252	-0.350095865272164	-0.365457396865437	-0.499193124520772	0.415937534957194	-0.394993004699225	0.395995748213322	0.491263716739561	-0.290820431827572	0.266068896467611	0.497758818194207	-0.338284537882316	0.338449699832617	-0.324078071833575	0.425671941185759	-0.549222813711187	0.484084359301343	0.531949134445961	0.552840759619924	0.419149082379268	-0.269415451107496	0.381863229853364	-0.363361303469357	0.548139183065174	0.42995592971479	-0.592039288083502	0.451500540650117	-0.378283366297246	-0.441995487680066	0.557827000129629	-0.378800904104945	-0.308645797805197
unknown.RT.5.349937	0.025178759363954	-0.0666187864357137	0.771937924567752	0.786242194662358	0.352936981854072	0.621860938536454	0.681678717780424	0.812114074136033	-0.150949535295703	0.0105924846958012	-0.0957460379971083	0.706893266754585	-0.618601988959081	-0.0214494204665693	0.641833640835161	0.749700001477317	0.592716838536589	0.0779789404875696	0.831844282658687	0.0451007402235936	0.428124395265031	0.88876584529742	0.233019425077863	-0.101409662938657	0.314401682402936	0.857245906980938	0.782839818501398	-0.247846827175656	0.14000779157747	0.681134407342626	-0.0841764355475726	-0.0824577689648937	0.669734772003217	0.750342898088653	0.716798094174721	0.640530439950634	-0.017162987504804	0.619855300336153	0.799069015073398	0.627410390444656	0.212269582678114	-0.654216999440742	0.45180514446638	0.102327358601266	0.511809267646299	0.872647133501422	0.525166762923809	-0.0852493175489345	0.384814666838182	0.329380338456774	0.203306511861485	-0.0559617815055542	0.152985123636011	0.269932348170038	-0.255246844848207	-0.0863281320969787	-0.828319905379827	0.883038460348338	0.0170183079006823	-0.852393517179352	-0.0739542536934596	0.310474890577938	-0.014575615315254	-0.24027954939126	0.0938308032615273	0.129067402283986	0.439754076986359	-0.210507227105543	0.399473144304904	0.884897284651488	0.290535639227578	0.343617603973848	-0.100291666979714	-0.183204631707739	0.811087003708204	0.225883734343044	-0.0495431624055742	0.260527605178882	-0.00331964977905881	-0.866488860781281
unknown.RT.7.600111	0.0337163474862347	-0.0505221881658865	0.70684560083036	0.720695245696754	0.330404411849885	0.572087103556391	0.625017153224782	0.743259411107019	-0.127241743604308	-0.00584978621546379	-0.105998039176607	0.645995314843866	-0.561778834798664	-0.0325325578116401	0.583587643537656	0.69151023806934	0.552700938669731	0.0772550077349416	0.763493502206242	0.0531419461985831	0.399044850135256	0.812211645785627	0.221621714246147	-0.0843763524196488	0.30063352225138	0.782839818501398	0.715380372095333	-0.217073815609247	0.122943064915356	0.627822326097201	-0.068180585789032	-0.084879504787552	0.612018362554891	0.688624937000191	0.65858337922805	0.583538399404858	0.00356090160227705	0.563106486289397	0.730756311276431	0.573340031826993	0.207693487689477	-0.596856465393268	0.420533779740003	0.106796971137688	0.480769501408967	0.800297512793804	0.464192890878563	-0.0936243408245918	0.366600447827374	0.283779989751203	0.169764385321358	-0.0683964098081974	0.152705361872128	0.228657610967933	-0.215405106570035	-0.0599444443274482	-0.755955868604033	0.80430591130797	0.0332972531828819	-0.779335659001907	-0.0543289326075719	0.267705846460833	0.00226002850396545	-0.23608128173565	0.101930989919729	0.135371431631033	0.41572991713652	-0.174305085058042	0.349774887024506	0.810161842595247	0.248342325463756	0.329041650779741	-0.074725732125494	-0.186263217120876	0.746251621393886	0.189619512680408	-0.0605536799115289	0.25461443093944	-0.0166717293683147	-0.790950121961459
unknown.RT.9.376246	0.196026195080048	0.214817628730369	-0.186982422844917	-0.176197922158299	0.0515553946346747	-0.100130608965776	-0.149576044730895	-0.203815556214158	0.24472733352562	-0.297372518643728	-0.324257255522172	-0.195692784247749	0.238204838023534	-0.239230254842344	-0.233667307385073	-0.0862778245747292	0.0453428098767099	0.0920547107404274	-0.167497564042342	0.213639553895648	0.0294198576746732	-0.245816941251408	0.0999985920972057	0.185382809011193	0.165452427947897	-0.247846827175656	-0.217073815609247	0.247238695384741	-0.133619165465172	-0.0868090218088279	0.189090089766526	-0.157771463861129	-0.185777897182732	-0.152299494206784	-0.131383125047188	-0.211660414013925	0.369637919149392	-0.235095220554181	-0.211236075394731	-0.174063693044492	0.201187119593096	0.200080815865047	0.0199869919929663	0.223552285084515	0.105775073641959	-0.187964563163248	-0.443648566864666	-0.274431155938324	0.176673127762417	-0.417759258711265	-0.360160449800456	-0.311671040774246	0.202223769229424	-0.416389334045533	0.40914125820801	0.383122156943984	0.248368835019117	-0.294887256073971	0.331730605740064	0.228867089879125	0.271770622420701	-0.38972410169954	0.29942756170097	-0.246346825155339	0.280861311091662	0.294605893674396	0.141044681116471	0.400825757458272	-0.400372043670399	-0.21658153516668	-0.405856465564203	0.189768964730486	0.348675890016975	-0.306511510437006	-0.12900421206753	-0.38114417156714	-0.275963234118466	0.241299583957399	-0.25765538257384	0.256783315332327
