Control_10h	Control_24h	Control_2h	Control_6h	Virus_10h	Virus_24h	Virus_2h	Virus_6h	Contrib.Control_10h	Contrib.Control_24h	Contrib.Control_2h	Contrib.Control_6h	Contrib.Virus_10h	Contrib.Virus_24h	Contrib.Virus_2h	Contrib.Virus_6h	Contrib	GroupContrib	color	importance
TOR1A	0.197649371623561	-0.601309692397546	0.705907395948982	-0.537861826701993	-0.959156947204875	2.02988392390079	0.715785495763262	-0.985769350666088	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0352438391721961
PRPF4B	0.242958216640527	0.576588172088947	-1.00270915754884	-0.868396230839318	-0.89027948171365	1.7288080440734	-0.249343442807753	-0.211849429490435	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.035198530068965
PSMD8	-0.0866530118596145	0.325566853062291	-0.625681527409739	1.00380459362982	-0.0568053589755448	-1.79578172364815	-0.16371451158695	1.22392496377278	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	Virus_6h	#D55E00	0.0351853857096648
NDUFB3	0.13890587868688	1.91803761472986	0.431001286545987	0.432178507910738	-1.03860172451521	-1.60006983113875	-0.441420605753709	0.242938162671574	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	0.0351830888073967
MRFAP1	0.153738552574739	-0.457973789750232	-0.724274515935703	0.0324899064565723	-0.220379447044492	1.59699255917312	0.0655698962211741	-0.284473240346139	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0351746214584944
ATP5C1	-0.319072504793505	-0.0811977299755811	-0.352983969148243	-0.0187139540536843	-0.572749943427496	1.84262326257888	-0.103099019962287	-0.67558210664923	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0351722011947714
GMPR2	-0.816143311299812	-0.0684180898131612	-0.579621942833811	0.175708787344113	-0.553019335885596	2.85442292503617	0.124715751558296	-0.115437462746893	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0351031053636607
ATP5E	0.652366168408996	1.40850827657143	-0.326002449978257	-0.0338852816211725	0.492500302354163	-1.95952254316533	-0.262525433806241	0.511187635834316	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	0.0350787901931029
SMS	0.62828006440539	-0.614194354810899	-0.229036680395261	-0.240632654637836	-0.524932094404532	2.05516399248486	-1.01274033993834	-0.152696635341116	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.035059904115174
MATR3	0.359670107164303	0.597870279694494	1.43591394438614	-0.272264697523963	-0.40499631762124	-1.58493642047167	-0.281753955682882	-0.0830529928921681	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_2h	#C2C2C2	0.0350580214712016
ATP6V0A1	-0.1304579274968	0.514861300970873	-0.176412798122011	-0.186140893086188	-1.05608844921148	2.29537079884803	-0.543010116714207	-0.57681672669355	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0349878095299849
VIM	0.716488524479282	-0.347250036457613	-0.309178076160752	-1.26450606887402	-0.479332223075272	2.21541418584046	-0.296376849074624	-0.358876659891877	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0349507927867906
PCBD1	0.555550464290786	-1.17960190642023	0.253014051657322	1.30366211094474	-0.32786782657261	-1.62069208597388	0.0920313367064228	1.10309807164434	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_6h	#009E73	0.0349030575934107
PSME3	0.602475538915313	-0.34922490866674	-0.647120879485609	0.770330886120438	-0.534443270265282	1.31102326584237	-1.16991657877607	-0.349321276345197	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0348943245255141
CTSD	-0.021948349250876	1.50353552694095	-0.293776284236213	0.559294310924358	0.524371663738183	-2.0631436763878	-0.042100106039812	-0.427060831905447	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	0.0348185497015655
CIRBP	0.112194071480662	0.115246052238553	1.39488332752266	0.903088506105882	-0.94543758290751	-1.67475753649005	-0.106844815352866	-0.149892315801307	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_2h	#C2C2C2	0.0347835630159969
SNRPC	1.00598282489962	0.191440052284216	-0.178910579344338	-0.198206461875394	-0.75207377852896	1.76733484061344	-1.30575353615396	-0.81769370671138	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.034750613827242
MRPL4	0.383270468212895	-0.467828124621631	-0.136762418195826	-0.0494205830142559	0.171159107873971	1.56459102078014	-1.0196696394365	-1.24053604989424	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.034738643188163
CS	-0.158913145638048	-0.226428130944472	-0.698600757874053	-0.323076954156823	-0.171920988277827	1.29725621930077	0.150910981740037	-0.167002960128486	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0346718588477419
HNRNPH1	0.605182477769478	-0.497149638245841	-0.222027281868958	0.698137380413081	-0.408276045184534	-1.99205896105167	0.321848334487922	1.11668863964774	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	Virus_6h	#D55E00	0.0346268593142718
GHITM	0.912305203176452	1.18585596278176	0.00590634938205343	0.998230920266598	-0.78202158591271	-1.49334388462349	-0.0990036621260901	0.270432812543762	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	0.0345346145356281
EIF2A	-0.842785262917646	-0.931605664899371	0.0558364506097796	-0.179729433780984	0.421158212296543	1.79827151306625	-0.704066799126359	0.0647036630512633	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0344520430132668
RNF113A	-1.11153815495425	-0.0312786940354014	-0.833350880710343	-1.0006913307334	0.031291159611595	1.73164898791865	0.576916961231468	-0.00268369639115321	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.034306493899333
MRPL47	0.627211549006641	0.367651672506609	-0.11435735742004	0.878943850469685	-0.612384652116822	-1.59477923821605	0.738389957152668	0.0825596320932602	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_6h	#009E73	0.0341485052493383
OVCA2	-0.116211962738374	0.262871875770058	-0.276443527476767	-0.689325284842854	-0.955805677190977	2.1396967563454	-0.425026461590795	0.616883460228373	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0340615328270464
RAB14	-0.0993324993586689	0.308341057555818	-1.09040409527821	-0.4089051757063	-0.473709220028894	1.58096404806922	0.375196897135214	0.413577172838669	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0340514600216802
RPS14	0.26163733543585	-1.10644610895919	-0.414173419093251	0.127497996105428	0.40107314362444	2.0138268003834	0.0307161211862856	-0.687635820228827	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0340032602829548
LIPA	-0.441368412132667	-0.0594286333779832	1.20359675685274	0.355665512762831	-0.584433051402636	-1.24282788048116	1.35793307403493	0.135124167174163	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	Virus_2h	black	0.0339115620838344
SLC35A4	-0.992789084159657	0.781983076508433	-0.908245507481388	0.20937126369765	0.503462103283932	1.93101538722967	0.306632995448336	-1.16433338527082	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0339069386083189
UGDH	-0.186948693130903	-0.511290431558771	0.273816516439013	1.56972860314054	-0.960384672594777	-1.63808646248927	0.120464998308624	1.09486582938988	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_6h	#009E73	0.0338923937488815
PBK	0.0381503853756914	0.507822660675342	-0.303636861386727	-1.0153705758426	0.102788352487968	1.29167269072285	-0.342185610286145	-1.19479127115093	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0338923230249821
FXR2	-0.486984158696168	-0.555866224034047	-0.0880475835146819	0.156711437617027	-0.761353571702616	2.28736274332478	0.0892009922542266	-0.458250462187768	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.033887521806176
PAPSS2	0.528835748316858	0.412864316366905	-0.214077840266637	0.474260068165394	-0.606293292448752	-1.48876496135087	-0.485438936598037	0.374827389491616	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	0.0338155326639295
ACADVL	0.264106085589064	-0.11858971097362	-1.34814675688452	0.771123671995018	-0.102007727014929	1.42994653466799	-0.583356705741547	-0.147469369349829	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0337849507122337
CSTF3	-0.0370695212433584	-0.345694275035318	-0.739673478965776	-0.23636936615041	-0.834384027393543	1.39387878573122	-0.472819757361329	0.516259075430862	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0337608015165794
RPL29	1.71388230530119	-0.132470974255014	-0.523465694119062	0.604186290032877	0.470730027706996	-1.90143407018163	-0.527052802951706	0.283170944652331	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	0.0337502872928004
UQCRC1	0.466248359287924	1.17992962530274	-0.400376400550331	0.64001762389855	-0.498943258705675	-1.5789981378179	0.479171799937348	0.0186136152470891	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	0.0337128459543059
P04179__FEATUREID	0.149088981123102	0.0793057900388238	0.175517870116786	0.495523219142734	-0.0842595098856592	-0.966059446018123	0.104639694360528	0.0136510284327808	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_6h	#009E73	0.0336921580382747
UBAP2	-0.900966481101805	-1.13120398253923	0.468145102353801	0.261510158645017	-0.400930947539771	1.86768213728803	-0.447766200208779	-0.180513517865572	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0336647653297628
DDX39A	-0.470721258881155	0.331952777743635	-1.04482809724243	-0.317133823047862	0.51373802110343	1.3513131209532	-0.368593760140409	-0.208465026596265	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0336530920299098
CRYZ	-1.0077640178527	-0.0724237615121008	0.507136272145267	0.00200597150956243	-0.776856574737267	1.36922133263122	-0.492361269766117	-0.0408567027877321	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0335722290794233
MTAP	0.559229739933203	-0.846598394157092	-0.643903097705982	-0.0935512005514199	-0.412765440847465	2.43194361099384	-0.531321923745187	-0.212948776172695	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0335250139525555
TAGLN2	-0.588926701125896	0.597724931438762	-0.961793191926675	0.109882419417708	-0.250217596568045	1.88007900084263	0.192827843476323	-0.54929795447941	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.033511478849251
TXNL4A	0.184665345289258	-0.602139845319994	0.928145248461855	-0.40438762788473	-0.819625178935317	1.6219211749808	-0.846722752493322	0.0632108895448871	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0334745615720646
LAMA4	0.0604987352112496	-0.361532943536527	-0.898543723889432	-0.590283014408883	1.77908876451904	1.7819367028659	-0.253886116875115	-1.29082832288625	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0334444053684084
RPL35	1.37797126259471	0.0462047661851096	-0.498716481471479	0.634825219051035	0.841534430459778	-1.82134141799894	-0.876214274040602	0.282401484442472	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	0.0334130770392671
APEH	0.976050045846425	-0.0227434254407265	-0.309490546999922	-0.700785732049104	0.0652544826740206	2.0028291450972	-0.341691168117794	-0.532505330859554	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0333751740050446
RBM28	0.434988181684279	0.0344109740641118	-0.658005952477229	0.319498937989037	0.965689024416332	-2.00140962971789	-0.226947539006859	0.831981206003814	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	Virus_10h	#CC79A7	0.0333641923052944
FUBP3	-0.0113495029451656	-0.25298417759247	-0.54939947181389	-0.348524290841107	-1.07993102892589	1.75613608335821	-0.558409034264259	0.0596619085545467	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0333568024898776
BLMH	-0.0454241512076282	-0.449410055405001	-0.988152936543429	0.018810398740979	-0.254951203588876	1.53670165642519	-0.255130371673511	-0.18424546850908	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0332385273502105
NUCB1	0.0127489226740306	1.27741512630935	0.124917104717154	0.731011533984651	-0.982535198360398	-1.01666895865476	0.69213591341176	0.0540798852747118	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	0.0331497142956382
BCAP31	0.257130431951161	1.30491781408598	0.494075837713025	0.647477905381276	-0.923653530770657	-1.21736993140347	-0.802774039657942	0.177030025202572	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	0.0331050345606332
TIMM50	-0.938867848340929	0.833119265639996	-0.709530179476118	-0.18687409590399	-0.80134227449802	1.80207225814836	0.32346003077574	-0.481151041248573	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0330731460179901
RANGAP1	0.104251426190988	-1.06576966463801	0.561286776307402	-0.595100503943406	-0.19137666160267	1.69621044970512	-0.0184535006651666	-0.432796470992142	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.033056875753696
KIF5B	-0.458820244249187	0.227166936678305	-1.04334759815104	-0.0277412154704777	0.834021405405185	1.04982099065894	-0.817207011947875	-0.335287364437499	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.033028999867696
PRKCSH	-0.0228672670202218	-0.405189798311003	-0.209438432530909	0.100677323064047	-0.658043311194024	0.728133963698209	-0.181941610627317	-0.0373483749187686	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.033013926654521
COPG1	0.359136998525067	-0.441173760649309	1.47761346073562	-0.557827152062354	-1.05422855611332	1.52851108259208	-0.662249259052556	-0.145833746891903	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.032994339738829
AQR	1.11628011572153	0.526238751313763	0.520100448428547	0.642692136831912	-0.904852471595218	-2.2087814340596	-0.55242991612906	0.466864146423864	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	0.032991661988869
HCFC1	0.969855157515438	0.0112436898580266	-1.45256019095575	-0.407821058367632	0.0887828233852157	1.23585307547314	-0.327085261506806	0.202502898076348	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0329724634028148
C19orf21_MISP	-0.0194318971236623	-0.280040065786113	-0.268080297995955	-0.285598140425967	-0.0622122563444643	0.660535068650617	-0.234120342746189	-0.503055246936718	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0329561751696204
WDR12	0.856893804402292	0.514281223265679	-1.2518095721249	-0.56956240778296	-0.671274313312322	1.8046361016641	-0.512426126322621	0.18194744242457	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0328906774622798
SEC31A	0.0315315816864067	0.0357365741954785	-0.287941218750664	-0.330175968699633	-0.3694514960112	2.55204163068614	0.237916220146877	-0.800474128112988	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0328818450584019
ACACA	-0.566983621703881	0.600543695335598	-0.0122840336946047	-0.840643673153776	-0.0838921020549509	1.16986161950134	-0.44434077978581	-0.919214020285965	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0328660063693169
HMGB2	0.0235115211400989	-0.66531343751585	-0.393304961349725	-0.304594750214894	-0.916712907098164	1.58984895101371	0.186487420385057	0.376631170348241	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0328629844393953
TMED2	-0.161671408445184	-0.11608989614512	0.394219445194416	1.40707520593022	-1.09173274351663	-1.43412224709078	1.16834412068502	-0.208257528817052	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_6h	#009E73	0.0328424132810922
PSMB2	-1.05834031266673	1.16789055154895	-0.142472271665043	-0.669286247417126	-0.462909593238293	1.52924102552092	0.382743106371884	-0.746866258454564	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0328257893578554
SRSF5	-0.0687751303517205	0.242694177903234	0.340292108828855	-0.401999546245209	-1.08280209509489	-0.909032545365971	1.28082310779228	0.106909608791863	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	Virus_2h	black	0.0328006813628956
IDH1	0.287220247389158	2.09979137077431	0.38192246455431	0.213545158748294	-0.388209346916164	-1.46634073022508	-0.178581556147881	-0.348621556754325	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	0.0327840817897287
IFNGR1	-0.116028603653799	-1.25517853648613	0.547681017039084	1.11451074531309	-0.730726265067443	-1.5819825253606	0.523301934245576	1.06295456984779	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_6h	#009E73	0.0327584827777671
PPP2R1A	-0.651874180602377	0.302896128057306	-0.204101136651367	-0.0219829833448409	-0.434926901736383	2.02465875387887	-0.122460884247864	-0.693944871585207	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.03273288857882
TCP1	0.691710401730228	-0.0532147162062066	-0.965230599800988	-0.161666573059349	-0.343494773585214	2.14230198258261	-0.727856879492419	-0.274300049493407	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0326767169123979
C12orf23_TMEM263	-1.52634795971973	-0.228303413475897	0.0165208617871994	0.416809428049868	0.351795390566752	1.32850830169304	-0.095963424245545	0.263478060890977	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0326722786303377
STMN1	-0.163505125638181	0.0101776348563687	-0.64035822722134	-0.299537350630766	-0.580247256973147	2.44845287111458	-0.399743335464746	-0.305760468556433	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0326160338265073
GOLPH3	0.362163867844215	-0.922795638510428	-0.701047584562945	0.542764682270692	-1.1109470577359	1.96917651186823	0.0846203903562947	-0.634063060541463	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0325350083136892
TARDBP	0.893489406631528	1.08980387973235	-0.548391727374779	-0.118060697663152	-0.241761136855011	-2.12537709871921	-0.413228511847932	0.557748657073239	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	0.0325123789885459
MCM4	0.5139970084854	0.161979800870431	0.179485128842323	-0.315739014892251	-0.518078380076572	2.50714509481562	-0.994173353109714	-0.989599739521382	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0324901955728843
ERLIN2	-0.464480932463901	-0.116667463104167	-0.33838020338436	0.102143333513824	0.51540098080786	1.7425935346798	-1.32793456584538	-1.08737001181491	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0324632591074634
NDUFB5	-0.292841003328542	-0.278965403786467	-0.13440312494976	0.46249596002486	-1.04781470513697	1.80622308577312	-0.643213007004988	0.136381216137512	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0324351017802678
BAX	0.0374931469257199	-0.117976168294024	0.0396160792620287	-0.617797219715014	-0.202123534302688	1.85825511501361	-0.533394490122794	-0.65468094796578	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0324208015318923
ATP1B1	-0.584492023439204	1.0173425094462	0.227726499665376	1.1730471229695	-0.417502093803493	-1.79009530551216	0.898083365573807	-0.855359917488798	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_6h	#009E73	0.0323686382236252
AP1S1	0.23355732570785	-0.112057371383521	0.525520921155475	1.97210719092368	-1.17247226615139	-1.3688316594111	0.0687010935458164	-0.0716683952920695	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_6h	#009E73	0.0323298776245421
TJP1	-0.538624452726581	-0.211564664891139	1.25508533795268	0.524970447124997	-1.28409386218017	-1.194473878812	0.953312532005576	0.433435343750641	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_2h	#C2C2C2	0.0322743947345826
CIAPIN1	0.0578526665317742	-0.283740572117987	-0.648987074275739	1.38776349570118	-0.266052739047557	-1.27108927332742	0.140171829430112	1.11759671346938	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_6h	#009E73	0.0322173406925732
USP14	0.458331746679428	1.35781037610949	-0.831284589760805	0.555879890727291	-0.395658045627452	-1.95749294033999	-0.788445815278348	0.768007291243109	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	0.0321438279227008
RAB18	-0.687933121669857	-0.496950313490983	-0.414699922891413	0.541296240676041	-0.476525241742548	2.01063004364638	0.0313401843171861	-0.0896852693287907	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0321312012312005
COX6B1	0.0678552982352293	-0.123649768759781	-0.753556650453443	-0.399097410381017	0.102379203382407	0.651362336612576	0.167184070540508	-0.396843903624146	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0320863500438867
SRPRB	-0.184930609951861	-0.0376736378951862	-0.833427391310112	-0.521990678790896	-0.613535478240026	2.0605934694185	-0.423617874966861	0.250623439622206	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0320018299474659
XRCC6	0.441144282889731	-0.0274723663521645	-0.830888576978616	0.700390058154426	-0.662654816955223	2.28153213396832	-1.23587373155206	0.420364479755435	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0319938985590379
LEPREL2_P3H3	-0.0390834850844923	0.112087938829261	0.0222900862574213	-0.44604106884979	0.0192444376352095	1.7765143989262	-0.525253434537781	-0.552094530744101	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0319856089525272
P4HB	-0.00833056258289023	0.000417655382756734	0.706306255771326	-0.0397592536551063	-1.10990679804468	1.6283772394407	-1.31369113726562	0.181948488551071	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0319807244603049
ATAD3A	0.690307776350063	-0.0814351767776015	-0.251457926287433	0.331317696364906	0.875873944943943	-1.29851657497422	-0.333103324849055	0.214996123881654	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	Virus_10h	#CC79A7	0.031970774811328
OLFML2A	-0.589205534156988	0.16865550305665	-0.131723580976741	1.14393649011367	0.683473172447662	-1.8470782386551	-0.484312856971728	1.06018423898407	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_6h	#009E73	0.0319387285979179
RAN	-0.794185856132454	0.151521860851515	-0.965501581274046	0.597390309100323	0.254994337751658	1.92762297038852	-0.889809406889512	-0.217737037662237	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0319184469589977
SNW1	0.998775243886349	-0.200911093525718	-0.833404558801124	0.0937606664434941	0.0448172812517393	-1.59508702150286	0.777356359251031	1.31914823924059	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	Virus_6h	#D55E00	0.0319087897443235
ANXA4	-0.0502303791219864	2.23517044958038	-0.0303775570826531	0.085230940875378	-0.370044889648632	-1.65044263204278	-0.0705205211690897	-0.171149112871335	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	0.0318965678483134
DCAF13	1.32160862292845	0.460031741214661	-0.666290221350327	0.523896639206768	0.493970310994616	-1.88558065840521	-0.226038044193266	0.411147737115072	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	0.0317939593712964
ABCD3	-0.585986539663265	-1.05168256721632	0.483655833250247	-0.441833105433679	0.649975095129373	1.56417757371688	-0.19918167633395	-0.313796009158494	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	Virus_24h	#F0E442	-0.0317613356265438
