Control_10h	Control_24h	Control_2h	Control_6h	Virus_10h	Virus_24h	Virus_2h	Virus_6h	Contrib.Control_10h	Contrib.Control_24h	Contrib.Control_2h	Contrib.Control_6h	Contrib.Virus_10h	Contrib.Virus_24h	Contrib.Virus_2h	Contrib.Virus_6h	Contrib	GroupContrib	color	importance
ITFG3	-1.19660655288168	-0.0154374192448135	1.28670185175428	-0.0764788712578692	-0.578280066759415	-0.115583209761893	0.760226572374466	0.173299515883644	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_2h	#C2C2C2	0.141289783427459
MAT2A	1.15587315153148	-0.346080438759652	-1.33708941602777	-0.00716043399531282	1.09858554790041	0.955196510024959	-1.53595131203801	0.294951357458466	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	-0.127603168785061
LTV1	1.39686869478886	0.127120877374164	-0.823975368357179	-0.26668674435433	1.46598879447327	0.016965012088067	-0.875541307269649	-0.56914943278814	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	Virus_10h	#CC79A7	-0.116694701041865
RAD50	-1.34923175265165	-0.70031528144931	1.35421866942867	0.522296123671808	-0.438924968728088	-0.188867034196188	1.17614393861706	0.126390806214504	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_2h	#C2C2C2	0.101954586393957
EIF4A2	0.732223988591097	0.775377452411445	-1.24253232998553	0.011505041679124	1.39894561095942	-0.122675810915018	-1.29803312459918	-0.276083547081973	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	Virus_10h	#CC79A7	-0.0714812514464899
TXNDC12	-1.38438376481126	-1.07475346197173	1.23405600799668	0.931038206790574	-0.669722462195157	0.541498976345746	0.244619286269657	0.197014114697655	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_2h	#C2C2C2	0.0428515563246957
ALG8	-1.23967217344809	-0.915224559761772	1.67580321257592	0.103601318674174	-0.445459429978355	0.0224205917204811	1.23589380369215	0.117053497372422	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_2h	#C2C2C2	0.0411566125954369
PNO1	1.55022508590106	0.243622480944065	-0.636613668539025	-0.339655796977169	0.902203125201781	-0.76878441410252	-1.5554046613054	0.0315363211848816	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_10h	#388ECC	-0.0410237270539723
HNRNPL	-1.88426747537084	-0.274536746529446	0.922512350165386	-0.0437360508809159	-0.370110029163686	0.342562759064177	1.48363605289534	-0.30619339225548	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	Virus_2h	black	0.0302076366240319
SLC20A1	0.640813534293117	-0.280576656767498	-1.36901218260665	-0.418222050075964	1.32079252058048	1.09854946222359	-1.18492832862688	0.199537159128731	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	Virus_10h	#CC79A7	-0.0266391454422391
NSA2	1.24825185081271	-0.63086698419703	-0.803983395198467	-0.0949518362092124	1.66645843173691	0.35186035570191	-1.51546603235021	0.0943353607043594	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	Virus_10h	#CC79A7	-0.0246894617216192
ESRP1	-0.35449249910861	-0.908367163910675	1.62403736838847	0.226272131144224	-1.00781759572655	-0.893860322363866	0.913069631802585	0.674476545746458	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_2h	#C2C2C2	0.00807366729053084
CD55	0.51981968185912	0.0139577686747669	0.558856116027544	-2.47903588590317	0.66250652596403	-0.314339015571928	0.768438762927375	0.191539784367322	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	Virus_2h	black	0.793975029351915
KYNU	0.656746920978725	0.311749509558097	0.803122562787549	-2.50996494982567	0.4743865332514	-0.327445563950171	0.218273682519491	0.165729464922263	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_2h	#C2C2C2	0.368681560128596
Q2UVX4__FEATUREID	-0.19231135640004	-0.355170964668709	1.09238919561904	-1.99210524376404	0.225023065572467	0.131557032618867	1.18244630011434	-0.172030856671275	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	Virus_2h	black	0.284355063397283
PRSS21	0.257627976762458	0.306626809811725	1.17281341981496	-2.43065665206012	0.180222344489991	-0.39548536882943	0.58594278259418	0.51976729850695	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_2h	#C2C2C2	0.196694374604635
Q9TRI1__FEATUREID	0.061470820212802	-0.102981979130263	0.861578673642011	-2.39102126228725	-0.117002841447507	0.573432287842291	0.801148455257885	0.0969646792736085	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_2h	#C2C2C2	0.191971484790594
VCL	-0.34958407091072	-0.943680917554213	1.06124968979207	-1.94500606284877	0.631414829030372	0.26683224521848	0.876455887366412	0.328401273612572	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_2h	#C2C2C2	0.166657048509822
HK1	0.339059936052841	0.146914176065862	0.872323704670515	-2.37423972703888	0.0375470849443548	0.575221682504141	0.322271076965679	0.273884451322266	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_2h	#C2C2C2	0.149001538806093
TNFAIP2	0.491542161018698	0.323907495763602	0.496777904460688	-2.45142578794625	0.347174960620424	-0.43612126835242	0.323187485894513	0.522245358210411	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	Virus_6h	#D55E00	0.136147262378812
FERMT2	-0.013244644767349	0.38337535442237	0.435328607317625	-2.4358977423225	0.352746960089079	-0.355854082032316	0.460063348520042	0.428958567164437	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	Virus_2h	black	0.0922467365072478
FOLR1	0.468540662850796	0.650875095875037	0.444677372769733	-2.4724698961622	0.358750768627457	0.0486130242145555	0.192145058470579	0.506879044764968	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Control_24h	#F68B33	0.0160144340896453
