NDC80_proteome	PSMA7_proteome	PLSCR1_proteome	CLDN3_proteome	PRC1_proteome	AP1G1_proteome	MYO1B_proteome	SIPA1L3_proteome	ROCK2_proteome	PTCD1_proteome	SNRNP200_proteome	WDHD1_proteome	GLS_proteome	SLCO2B1_proteome	LYPD3_proteome	NSA2_proteome	KRT14_KRT15_KRT16_KRT17_KRT19_KRT20_proteome	RBP4_proteome	KRT1_KRT5_KRT6A_KRT6B_KRT8_proteome	CDK1_proteome	NPM1_proteome	CD55_proteome	ASNS_proteome	CLTA_proteome	P0DTC1__FEATUREID_proteome	P0DTC2__FEATUREID_proteome	P0DTC3__FEATUREID_proteome	P0DTC6__FEATUREID_proteome	P0DTC9__FEATUREID_proteome	P0DTD2__FEATUREID_proteome	TOP2A_proteome	MIF_proteome	IFNGR1_proteome	NDUFV2_proteome	ACP1_proteome	DDT_proteome	GCHFR_proteome	MAT2A_proteome	PRKAR1B_proteome	STIP1_proteome	RFC4_proteome	AHR_proteome	MKI67_proteome	EPRS_QARS_proteome	GCLM_proteome	CSNK1D_CSNK1E_proteome	MRE11A_proteome	GDI2_proteome	PSMD7_proteome	ACTR3_proteome	RPS16_proteome	MAT1A_MAT2A_proteome	CAV1_proteome	TNFAIP2_proteome	MAD2L1_proteome	PPP2R5C_proteome	AAMP_proteome	TTLL12_proteome	FAT1_proteome	LBR_proteome	NUMA1_proteome	SHH_proteome	KYNU_proteome	HIST2H2BE_proteome	Q2M2H8__FEATUREID_proteome	ALG11_proteome	GLYR1_proteome	RNASEH2B_proteome	C12orf73_proteome	ANKRD54_proteome	PRPF8_proteome	SUPT6H_proteome	TRMT1L_proteome	C16orf62_proteome	MAVS_proteome	HMGCLL1_proteome	CHMP7_proteome	CKAP2_proteome	CTNNBL1_proteome	RMDN1_proteome	ZFYVE19_proteome	PURB_proteome	NEU1_proteome	PAIP2_proteome	MGME1_proteome	CNTNAP4_proteome	RACGAP1_proteome	SDCBP2_proteome	ASCC2_proteome	DNAJC25_proteome	OSGEPL1_proteome	NOP10_proteome	GPRC5C_proteome	FANCI_proteome	TRAPPC2L_proteome	SCAF8_proteome	C14orf166_proteome	YIPF1_proteome	SMCHD1_translatome	OPA1_translatome	SH3BGRL_translatome	NDUFB1_translatome	SRSF10_LOC100996657_translatome	ACSL3_translatome	OTC_translatome	RPLP0_translatome	KRT18_translatome	KRT8_translatome	GLA_translatome	NPM1_translatome	HSP90AB1_translatome	RPSA_translatome	GSTP1_translatome	HIST1H1E_translatome	HSPA8_translatome	PYGB_translatome	NCL_translatome	RAB6A_translatome	CSRP1_translatome	RPL10_translatome	SMARCA1_translatome	ERP29_translatome	L1CAM_translatome	RPL9_translatome	GLRX_translatome	RPL3_translatome	CAPZB_translatome	PRIM2_translatome	RANBP2_translatome	MVD_translatome	DCAF7_translatome	RPS29_translatome	SNRPD2_translatome	RPS15_translatome	EEF1A1_translatome	HDLBP_translatome	HNRNPU_translatome	CEBPZ_translatome	C1QBP_translatome	IDI1_translatome	TTLL12_translatome	HLTF_translatome	MCM6_translatome	NOLC1_translatome	C9orf64_translatome	C16orf62_translatome	SETD3_translatome	VRK2_translatome	METTL13_translatome	SERBP1_translatome	ABCF1_translatome	PLBD2_translatome	PXDN_translatome	CCDC47_translatome	MRPL53_translatome	RPP25_translatome	RPRD1B_translatome	CHCHD3_translatome	SAP30BP_translatome	CFL2_translatome	CNPY2_translatome	MRPS7_translatome	THRAP3_translatome
NDC80_proteome	0.832836119522638	-0.163675311655405	-0.390895299103817	0.010946709708445	0.713367248369703	0.0731374880502654	0.145169721177845	-0.0270684869720082	0.0786552983969112	-0.0613121179170138	0.742241911410247	0.609510663692128	0.701063673012423	0.761525953093702	-0.325581855189936	-0.617723759771341	0.333925072747255	0.0516856235858631	0.00237058642694157	0.682597288410848	-0.251847142760407	0.424301555464801	0.0527506857354396	0.325616975775505	-0.332082597138354	-0.349429981656427	-0.281075316366183	-0.312384814189809	-0.346870674000472	-0.265350036680042	0.814983024391303	-0.324078369472932	-0.65034676309433	0.0501689597797002	-0.247139225743557	-0.154369242035761	-0.078782380481462	-0.712786958108531	-0.080481181247072	0.17445839894091	0.724778098102874	-0.690252015030778	0.83243052100954	-0.0459958075772962	0.21175925121627	-0.684386359263872	0.653415419714657	-0.157523805053995	-0.0997011908885037	0.403082715567962	0.0841562934368017	-0.797062497048315	0.28073491610114	0.343234637832742	0.730627251911712	0.100348083264483	0.128040921347002	-0.0246988727819307	-0.613412227581337	0.276666480120617	0.798420224721686	0.390537699016621	0.44405440919346	-0.24040638610818	0.194208594926773	-0.269405666048945	0.798863295029084	0.614983491570361	0.0919769981203983	0.0538098113354145	0.678625249624018	0.0903030349979466	0.703168105857482	-0.374321092956228	0.183619087004496	-0.0711144428070174	0.175851546362164	0.706570959503023	0.701787581862079	-0.0782513114710872	0.471198980481718	-0.33050889160992	0.158298077366522	0.729632607518244	0.67038467390727	-0.0313598254648086	0.860420481283617	-0.118640797375668	-0.0793045453999226	0.0829909681351166	0.169545334668938	-0.325767892533428	-0.0336992969079177	0.725705711660831	0.106333806969625	0.162924072171308	0.322188191003948	-0.228299994843712	-0.329209168716433	0.257366363805123	-0.0453886188324673	0.122358870963657	0.12953777251698	0.30841588043735	0.220683306552449	-0.580962236780311	-0.564866654189425	-0.65445629356692	-0.175021533308905	-0.60832581944537	-0.673256111564897	-0.595176105428575	-0.0299345715907696	0.507119757895005	-0.671124347833412	-0.614289550038268	-0.567400104639193	-0.393314265408292	-0.226938447918767	-0.697155160129882	0.634624423881585	0.0422254672616749	-0.216742468603606	-0.630616074021516	-0.0821503772245529	-0.573110785521079	-0.294234346779761	0.0500214923401026	0.231551562280947	0.60127978963693	-0.154450186969234	-0.216182167429692	-0.0474514690023996	-0.555267965404128	-0.5006386280455	-0.384876889526134	-0.348237040779067	-0.331296254151	-0.364911883728515	0.767686563195433	-0.232126188091969	-0.204006319448548	-0.827660408953294	-0.585547230506415	-0.287295899151472	-0.345602094794379	-0.0399359646261059	-0.492694404203803	0.163775450826791	-0.535238012047239	-0.0323759348493755	0.262130148637608	0.179619324968193	-0.424030368710536	-0.220030465583357	-0.487657496026141	-0.388749725248227	-0.203066676803385	-0.275138303213433	-0.309302244102816	0.232392250529162	-0.154673696352768	-0.101656370747556
PSMA7_proteome	-0.163675311655405	0.721686425735292	-0.279787617175621	0.136268455348014	-0.325899042475285	0.466661874878874	0.059765277845772	0.218704480787862	-0.0304152710830083	-0.0953991289885892	-0.110321196430432	-0.347821754082706	-0.212268145559968	-0.363891514024898	-0.265369857255765	0.440060608438366	-0.00437019020755038	0.0864882045551773	0.25598876572732	-0.206164742829762	-0.19813470716241	0.00459167914055046	-0.102219227661547	-0.103646650779643	-0.257587664010695	-0.19877062420834	-0.237758371977108	-0.253043832536024	-0.223396499976259	-0.246018117789928	-0.183663815423542	-0.0482075413376205	0.518893950722909	0.0572669462840165	0.0259741512679826	0.0698772530121385	-0.0812374847569388	0.325243072069685	-0.110363777106305	0.256216722126609	-0.0810001044429469	0.404391126400456	-0.17066109458298	0.537951936235994	0.141193179330501	0.360927860351939	-0.244809844826174	0.365946271417422	-0.0671789346927728	-0.0761211855132873	0.595842143136785	0.299478208448446	-0.0550342104248951	0.101809876020976	-0.057162950795409	-0.116766223053344	0.124561365785158	-0.153396995236432	0.361621876767961	0.0906065980871389	-0.206612162972984	0.218961099538464	-0.00785095733673901	-0.00980707665478012	0.163791007415645	-0.316049546260796	-0.351961816989291	-0.299135178233662	-0.00942033999304973	0.043324973789749	-0.190336296706392	-0.0530286039721116	-0.26134227712998	-0.246305379820832	0.154355543105159	-0.0850198888921043	-0.17771356790267	-0.212382925789401	-0.138679670040722	0.202147500461578	-0.248650762212791	0.318103350441224	0.363241493720186	-0.349730292686952	-0.262939799235187	0.4749328584633	-0.166513118883458	0.153452563465537	-0.176571735149553	-0.00385884477307427	0.490307481513288	-0.208354471275804	-0.313368058538423	-0.271000089408847	0.0139115663480382	-0.612166071219093	0.29754982046936	0.624535859165462	0.0866884167654884	-0.648610779164819	0.0628396034429022	-0.019657536636026	-0.722068393924434	0.0594869001526027	-0.062967643135094	0.411260564429923	0.44418985287523	0.451067497442453	0.174072326623436	0.282969082867329	0.344057143721345	0.29003940454558	0.186892816673115	-0.0495703179332432	0.371388232994495	0.114307309331953	0.428190650119105	-0.0205266049267641	-0.263977779956896	0.251300481373728	-0.436342794124454	-0.11680623695213	-0.149912285300551	0.227845754349301	0.0498544168452386	0.135812975834473	-0.28130639040458	0.140845071626081	0.140605337415248	-0.467673945031663	0.284216121608412	0.183969468485173	0.121423316237042	0.170266399893182	0.286206677706621	-0.00889281605525589	-0.285299545647978	-0.22319105461823	-0.213299833430262	-0.364473008334736	0.0744653936455201	0.20345368148062	0.1264329706815	0.409441075619463	-0.301374881499669	-0.215360861684081	-0.725811293235654	0.136470533192095	-0.583042239080052	0.197227764179075	0.0565641254017497	0.176996239786973	-0.600260535863948	-0.120509825865692	0.014730914990808	-0.145701639801558	0.00831533003789976	-0.317351106013109	0.106877464025972	-0.18990340499827	-0.106955238890262	0.361539836085525	-0.225206090400024
PLSCR1_proteome	-0.390895299103817	-0.279787617175621	0.961322809474431	-0.312852885985168	-0.0861693695971206	-0.304488107208822	-0.0396268310234311	-0.260844506042175	0.158751678584405	0.312872148049428	-0.15521761200445	0.0643556310958546	-0.204142726402657	-0.384769013998436	0.885326391980542	0.220064353193553	-0.10634574496026	-0.189489504719284	-0.022827896650372	0.0465006897549209	0.925640312906541	-0.0237328350583897	0.351268173807812	-0.414319329285801	0.950356903111159	0.942652725262425	0.883469471059261	0.939234271684799	0.926723729501645	0.880326046158395	-0.342374856985563	0.24376834129826	-0.0880150447595263	0.328103048862913	0.18998062389345	-0.246866503847874	-0.120234350725891	0.374790481049825	0.300036008445545	0.221385547639242	-0.0785442186727452	0.155667002239556	-0.339523584452927	-0.14342516756585	0.264423238450132	0.0911072279472023	0.0586859122213145	0.0276999430500891	0.365716096793372	-0.280447403418051	-0.221363466927444	0.24363577288337	0.299297372612063	-0.0385551173815644	-0.170616649734685	-0.00397219211589084	-0.212529441055206	0.358627109781912	0.129527009825964	-0.326559017113159	-0.321139826783684	-0.949871448887148	0.0317403509330993	-0.0207312994915594	-0.378401352484444	0.912181232166136	-0.393435775602736	0.139796865625749	-0.272490993070023	-0.285559608533953	0.0890835417549009	0.171343182844499	-0.153676035199676	0.951457553720068	-0.244843827937699	0.0433154228312682	-0.0328497639201857	-0.0937108890537596	-0.0710341123687312	-0.00267851182147594	-0.137545212583554	0.0807337737842826	-0.928229430849832	0.115003824183063	0.037984527095405	0.200662976833935	-0.460953159350507	-0.15502313835175	0.381434326494875	0.00868219445376462	-0.200218148244294	0.922013439478331	0.22779432134186	-0.0255118377964112	0.0301295750622007	0.285496494662758	0.0556002845943181	-0.000132082785284745	0.113728501284268	0.111594545098359	0.265146731758739	-0.0363006094721157	0.411832661542875	-0.27307910950547	-0.34572892898946	-0.140625871325914	-0.344462665570178	-0.240045340195566	-0.216372573800709	-0.159454180280884	-0.00433882867006016	-0.125668894972834	-0.295594429041406	-0.368901510771039	-0.13448194711264	0.118296147491848	-0.304869562752742	0.33706802121971	0.873512857731808	0.0252778255611764	0.112149154619587	0.177212959952326	0.224605736165042	0.0945924962311984	-0.26822028207757	-0.0561688886514447	0.951196409059519	-0.169656519452579	-0.489811870265122	-0.15623548879055	0.430403552844669	0.0503147110858258	-0.442341555705787	0.126539589685821	-0.387226198013579	0.143425137357039	0.943423770315119	0.911967957578653	0.931574674306585	-0.404451937163384	0.264154701142604	0.0269598403223938	0.325562394324485	-0.299185958250959	0.934030102681016	0.947223678214403	0.339179228812218	0.142484297561142	-0.17707441920276	-0.15691926942798	0.199499435245442	-0.14426172418629	-0.10455603626689	0.908182678573192	-0.212883522051633	0.418552339621563	-0.0576608430605542	0.925401414440792	0.224367499247078	0.920349808974861	-0.210709156580957	-0.174230175583655	0.420410254571129
CLDN3_proteome	0.010946709708445	0.136268455348014	-0.312852885985168	0.963586864764653	-0.231161035788887	0.579392787965097	0.754438194173683	0.825488266271754	-0.85241928245817	-0.914997296621029	-0.291253316210278	-0.124826785940117	-0.0452147145895692	0.0293604133017608	-0.404469645807848	-0.311866594738351	-0.202229976545338	-0.770959490231657	0.102099949108537	-0.0820183215656715	-0.360524859678774	-0.0772371770440932	-0.901459616545326	-0.078991412814021	-0.347304925660033	-0.362441873192008	-0.395148079917953	-0.375671404271449	-0.334933940907407	-0.395955592257614	-0.256289874043903	-0.0685233181254526	0.404140532242404	-0.15715096327099	0.215247834534222	0.25113934054599	-0.146386713442513	-0.45709232358344	-0.890340499448804	0.156800961207203	0.0498071528582797	0.0728691793631558	-0.162219869252294	0.0955132323358785	-0.16616957406854	-0.198128238345803	0.0299954332533857	0.0463059954477962	-0.162479967221593	-0.0345253095698502	-0.00805780185389727	-0.308044707692689	-0.356708198560207	-0.152350466693207	0.191773308056228	0.215903997212526	-0.748246705196041	-0.190957885246982	-0.18953547567897	0.835068877328879	0.181324574506554	0.215695843457458	-0.283395360995807	0.28388160644296	0.867627297709709	-0.308148507493191	0.00184265580090165	-0.00235710420045176	-0.0752714158340201	-0.215130871653976	-0.150533800024162	-0.899739569488797	0.0547905524269433	-0.228441257948349	-0.0821068978159454	-0.029101683924468	-0.247672413600221	-0.383292351224219	-0.173803356534559	0.075769565605877	-0.140538330422711	0.223609529901518	0.347550121286892	-0.259446428432035	0.0766636538142511	-0.176669634888122	-0.0500244616757273	0.913628186414338	0.0228498841000054	-0.249524212701561	0.264378931431913	-0.224747128183961	-0.424753298031946	-0.354763429620385	-0.878290901824413	-0.012098939650465	-0.118890128579313	0.206401734717562	-0.131405582243542	0.118687236422966	-0.169577942979515	-0.78708759563186	-0.302744427028464	-0.126042025235276	-0.132979809489986	0.0027282544360991	0.297124760803608	0.323663180944128	0.142293371730228	0.0379315271556599	-0.0717037313587856	-0.132521949151406	-0.644181714087781	-0.55144990030146	-0.00554018559590736	-0.1009800140002	0.0017539631483146	-0.115521408336854	-0.261380715514761	-0.108987703876662	-0.376392442978391	-0.935681414080408	-0.0147519321034766	-0.0675937537931347	0.776066916585228	0.0237037000377774	-0.215009315469754	-0.0909163008703115	-0.157957282597601	-0.12428504117836	-0.338784431174637	0.115378453581224	-0.270810275880845	-0.108992409265533	0.185020331010533	0.223918636846082	-0.393855504679153	-0.344832411234895	-0.466979643504781	-0.180993497094833	-0.0902102579636578	0.380321492143326	-0.2138623492115	0.0435971710640659	-0.338304212966076	-0.232303563979706	0.0934543421409865	-0.0652261890104206	0.253558806900919	-0.146681512439549	0.0333137516857726	0.112847494409429	7.11849655382501e-05	-0.337038554986742	-0.344778141076003	-0.283811797215466	-0.208093683874141	-0.363354298998893	-0.0351544938659451	-0.264177468094991	-0.309073308555136	0.118483434651443	-0.489703166658941
PRC1_proteome	0.713367248369703	-0.325899042475285	-0.0861693695971206	-0.231161035788887	0.827668438109356	-0.166805221649406	-0.129347189386653	-0.355192361428756	0.258985988107879	0.172317451143167	0.762364199814134	0.736079681949952	0.690737396512044	0.673352815588737	-0.0119206448082444	-0.638044646599616	0.384889695693711	0.129672247386123	-0.0164196147186407	0.779948166283556	0.0342332443559298	0.323307743139499	0.32681649970885	0.172040159610357	-0.016899473927254	-0.0614076340443888	-0.0202907208656248	-0.0151886562728987	-0.0401665470886485	-0.0117492041443741	0.836256959702149	-0.329166445540695	-0.832183471322447	-0.0156049189341048	-0.405992774041691	-0.29109753024406	-0.135599828243935	-0.623865149353004	0.225552372486278	0.0282705869646662	0.721989333747319	-0.785879638133859	0.830742132611379	-0.228352196629168	0.187644160431951	-0.70891830879106	0.671657024213931	-0.112025551114469	-0.0632979202945994	0.220382346881384	-0.120226660049791	-0.69199985836999	0.348904431500474	0.290712211937063	0.658816304886596	-0.0411678484782104	0.206967781497854	-0.00102001113611367	-0.679834183901507	0.0144902504700199	0.64814696781741	0.109483328441168	0.395588689009372	-0.398148092379043	-0.164267152434184	-0.0162600597824711	0.703721042628889	0.639902018628475	-0.0822534753781191	-0.0826584086544646	0.694448403063335	0.342019778852816	0.684558711636864	-0.10298767476973	0.057335111783254	-0.143017668154589	0.128847750536323	0.785804572420879	0.748617080036823	-0.0584018618181463	0.307587457582928	-0.367668799660657	-0.16114929606553	0.775267986471933	0.686849549862271	-0.058008410913965	0.770752696611043	-0.371577062978113	-0.117892133402726	0.223759258407869	-0.0085937596720747	-0.0638907904635601	0.0305696380525863	0.816978678995591	0.288414054959119	0.293834262149059	0.262391623861036	-0.302411442689672	-0.0574734284747663	0.314560723347817	0.153740509531504	0.347478372523898	0.396230140123778	0.423006125425935	0.268299487712022	-0.686876150129339	-0.756234296647214	-0.811899116651983	-0.0456382299171057	-0.63759424617326	-0.71926684806747	-0.692604649877073	0.0206097094761602	0.582111412166158	-0.774162156966333	-0.640932491042169	-0.681642200669781	-0.128958414588411	0.0823527073233967	-0.638524360543246	0.76694868432432	0.288162920293518	0.0119499749420716	-0.695288614667967	-0.244258010716066	-0.652692933879246	-0.01048816833239	0.116169890220563	0.0063056502389994	0.73220329800031	0.0388511893228339	-0.129744078955442	-0.14443100986123	-0.590468680435593	-0.676211282362997	-0.331333707710053	-0.0262158361420437	-0.043029645903396	-0.0806870445131019	0.774877593449194	-0.0423592295898106	-0.384278678213962	-0.69100835132192	-0.725072905000169	-0.0247465483002971	-0.0828492727755778	0.151627910157888	-0.314099637162557	0.224570406761909	-0.6071670916604	0.0513415372288459	0.250201946062635	0.229971936517384	-0.171423534105844	-0.0830006726589636	-0.217996040533704	-0.263252448924405	0.118791947814835	-0.0690038524934763	-0.0219800270491387	0.325123348648006	-0.237893511191868	0.191012175259948
AP1G1_proteome	0.0731374880502654	0.466661874878874	-0.304488107208822	0.579392787965097	-0.166805221649406	0.820510751607565	0.599518859823196	0.536305064957669	-0.538982889272639	-0.473449360821613	0.0592484522897608	0.0285561182667311	0.169768263275549	0.0174698699278382	-0.231615195818204	-0.0911890682853181	-0.219148336634721	-0.361163446137131	0.163830351620654	0.123101431319187	-0.197616057375455	-0.205755184690157	-0.393997294667492	-0.0202932492415489	-0.231006889181123	-0.198368731727928	-0.242759718832403	-0.24547766279259	-0.215280650513967	-0.240772302026545	-0.0753343395852175	0.0475822892193801	0.294161968011315	0.0171720643626703	0.306069610481179	0.383207145714915	0.0324897204304769	-0.23222062933149	-0.556554575979275	0.534422010895861	0.168431752792351	0.110396326913523	0.0161636167296688	0.396281934140859	-0.110924749063839	-0.131403819344389	0.150003622860372	0.467233218210154	0.175344253758324	0.147082393382689	0.4395757242377	-0.141482701133304	-0.34107683958165	-0.214675888788884	0.304546200868809	0.110850361530262	-0.216028774656768	0.100368279195655	-0.155510428705847	0.6018920576634	0.196864129492251	0.164913970379549	-0.325738895632415	0.360990471772592	0.545637674011967	-0.237017503006677	0.0106435637080059	0.124466475341006	0.119054110824931	0.0154022314061848	0.115075661604776	-0.432372816712047	0.164125546334041	-0.217946683713778	0.394471523217663	0.212156423659767	-0.421766491334112	-0.0634751666608076	0.111941990983842	0.123576302763041	-0.118850588708567	0.253756795807227	0.295342308924871	-0.129087237940176	0.154774416711153	0.202976885706141	0.0365256914414018	0.55516788449929	0.248694008245242	-0.126938873666781	0.612915392902035	-0.142171441939638	-0.237611192772773	-0.140947818880743	-0.468714539421055	-0.344388255592065	0.21889361113267	0.659402085609846	-0.0648761058690868	-0.352535056150727	-0.203148491101689	-0.427848791867644	-0.504696699100192	-0.187836687437816	-0.063629095304516	0.0036237382825643	0.144330997445921	0.194059605993419	0.250148771611713	-0.138410687934186	-0.0518439829171128	-0.207226786836643	-0.202106902245417	-0.15595084306031	-0.0644583389495468	-0.310399065239111	-0.033725726984224	0.0401152518711671	-0.13596454341635	-0.187767462006667	-0.213187499555089	-0.596156489216445	-0.0596426809075765	-0.0801212692387077	0.377727078468292	-0.017028088056245	-0.211404694252168	-0.288505620382532	-0.034820458037232	-0.270012682790199	-0.0630652126044909	-0.0286856745167327	0.0908947471702732	-0.285124618407389	-0.0475612197453473	0.253753367364348	-0.30357559175246	-0.156655949066233	-0.299179317295748	-0.191705366879237	-0.131213019443375	0.508355551790501	-0.17101092670397	-0.0228325806345433	-0.298940336910074	-0.179330524024715	-0.44059982730205	-0.113153289480445	-0.278474684297531	-0.0868702957573174	-0.117284345173746	-0.0422066177897825	-0.534941228582158	-0.136490502403637	-0.0758854252625795	-0.0935885142803247	-0.00077064103875192	-0.274580994817666	0.0817840527947032	-0.147003206898744	-0.253401420486225	0.231201991956561	-0.524836207764414
MYO1B_proteome	0.145169721177845	0.059765277845772	-0.0396268310234311	0.754438194173683	-0.129347189386653	0.599518859823196	0.940103296433097	0.801798801877193	-0.762087806707965	-0.732364437773752	-0.0229422789686833	0.100966459063459	0.167154875247381	0.153493116564256	-0.0650845781653324	-0.27929200895605	-0.27561038099408	-0.785902542603822	0.0812132902550319	0.118583480057207	0.0225219949924293	0.00472203722070578	-0.691878003428284	0.0122995192396024	-0.0187378090877979	-0.00553536666957386	0.00430423909255112	-0.00677164816730041	-0.0275086767928357	0.0191121343104424	-0.196404429299344	-0.0297860875752794	0.212670980309068	0.143287068416116	0.431353669962523	0.147106630172885	-0.158024560299937	-0.408189216656756	-0.841884914822732	0.563298171410793	0.227387818703448	0.0490398365963352	-0.0433014002544979	0.241269542842786	0.0270486317953842	-0.322980270673847	0.331790378303335	0.0572273426562694	0.119785799846486	0.286839174193362	0.14718696698896	-0.418369669168907	-0.18911866170209	-0.139314862992967	0.354052192214205	0.454881341848441	-0.716286783035159	0.113290963682275	-0.239385724551998	0.836406095288037	0.418073755187683	-0.0951883616336205	-0.131989449062653	0.352935492953851	0.832677523578712	0.0757591083399137	0.10753223475876	0.327841888897989	-0.0222001768227545	-0.0611050656937184	0.247392852482932	-0.77330104851251	0.274196146558062	0.0771871841926696	0.043526902590655	0.0918209396296511	-0.187849491018782	-0.142928150847036	0.0780680456132512	0.0597978713840552	0.213451330422936	0.157695223748173	0.0014291612871496	0.0703725048746817	0.339243038294202	0.0179992995183921	0.0265171703128937	0.813310036247437	0.381005141214479	-0.294018065339421	0.326288030206301	0.119738861909103	-0.225254438915145	-0.114463636215247	-0.833886311358129	0.0491784779822072	0.114642675340254	0.253488854632911	-0.453434967094456	0.154570239475498	-0.15843821786616	-0.830202895875576	-0.201119090931753	-0.336467671292613	-0.221929707236198	-0.204373545281998	-0.0432916108632965	0.0283631432964852	-0.180250602996133	-0.336715675413521	-0.203371398069109	-0.346252019252571	-0.727410051716235	-0.552196213423031	-0.252136580885382	-0.288650902937587	-0.295652878437215	-0.273345261523634	0.0558889789411491	-0.423425188304786	-0.096502369546174	-0.854790256202944	-0.285922215274387	-0.156944215091093	0.592742871432372	-0.127247000557005	0.106950376526619	-0.321464149464468	-0.0479526909219472	-0.198701424832879	-0.21407460176793	-0.0824034351123567	-0.265027761642982	-0.23522351122537	-0.140617388567551	0.191851951014566	-0.076331440025699	0.0164533277525762	-0.0951431704084748	-0.184941187660293	-0.305261567718819	0.432657551160299	-0.364859979526534	-0.245775096558751	0.0268795843697626	0.107228864633695	0.0196691829385579	-0.325827183715081	-0.0265935548843727	-0.305356201809246	0.0438185395266465	0.0161633077060633	-0.192917215713308	0.0200431788895417	-0.517955020329784	-0.237882177709868	-0.346891184400624	-0.0248926986842446	-0.116725578452075	0.0679603517380133	-0.386168675916296	0.0952020981881544	-0.434596024496783
SIPA1L3_proteome	-0.0270684869720082	0.218704480787862	-0.260844506042175	0.825488266271754	-0.355192361428756	0.536305064957669	0.801798801877193	0.885258037356113	-0.766600314299734	-0.826545557559864	-0.297042112745655	-0.233511640703112	-0.114720757105134	-0.0368328495239555	-0.333465218107472	-0.0761735669088061	-0.256251167820009	-0.709859600415332	0.116377424851021	-0.223440352525867	-0.26075992826349	0.000218436744733819	-0.868602770349743	0.024591054937543	-0.290668691775161	-0.272207997847569	-0.255344375227906	-0.276271721708342	-0.282245725894628	-0.247336203740154	-0.374821055238911	-0.100181966982917	0.52185380957311	-0.00974246500237578	0.32021128227781	0.132370829390219	-0.193000468451147	-0.228788413496461	-0.879407998871728	0.283239543234962	-0.0313710009253393	0.266294953403103	-0.245362561735088	0.295973813669442	-0.0441312388011221	-0.0398979487546552	-0.00307982377680961	-0.0307794417536541	-0.139402959389235	0.171052308050642	0.161022954674744	-0.198731357038291	-0.278781027957043	-0.0992558029843616	0.0913172888108224	0.393212997266165	-0.711936220309604	-0.158880052428246	0.0300815158415619	0.790934471886217	0.197044169424848	0.151215707345038	-0.147141163863113	0.282591934188559	0.884941601032734	-0.206092801242024	-0.091372443087594	-0.0388831203582229	-0.0538649954257412	-0.0263745007604129	-0.110495644597926	-0.860686314038066	-0.0119875765624222	-0.158520041128839	-0.114698687834249	-0.0681973746908965	-0.114192437835294	-0.420415081569912	-0.221971168937642	0.107919691435004	0.0912802025112307	0.241675869000359	0.309897248549379	-0.261766778770888	0.00897031609581807	-0.0304793580797282	-0.12674573900297	0.873275651903931	0.0812036401735142	-0.309091696214292	0.244800656495356	-0.144512877107097	-0.38374422210304	-0.388658375816146	-0.834178026456673	-0.109446370832305	-0.0302176778024548	0.21585332857749	-0.380203543805011	0.0575300587331058	-0.132417613878462	-0.822310370578048	-0.414963448550041	-0.22548283712095	-0.178438918450588	0.122291493909563	0.353415044076773	0.398164082112342	-0.107692994380811	0.0442640812460422	0.0947083578666259	0.0171273927742659	-0.617337471769984	-0.632468677891593	0.115648085952324	0.00309378514421021	0.108339453759455	-0.350091766778454	-0.248657318571606	-0.101375879637193	-0.416636294476366	-0.874446660637754	-0.338904327554841	0.0690630758747736	0.711598141830617	0.0895190812887896	-0.159364408260392	-0.0894531547558884	0.0869952641729326	-0.343206306859362	-0.262196228169859	0.0686265066745404	-0.187675401263373	0.0462673289069106	0.278571891941901	0.155086423162846	-0.323213827728356	-0.271633794174892	-0.330366381776947	-0.311337711950116	-0.264475082066615	0.352959362654905	-0.186901267694526	0.158139671053635	-0.226290517157806	-0.144562223972631	-0.0655302240838932	-0.156385495639444	0.00220801162042381	-0.048229803976519	0.0871378723269985	0.116641420612633	-0.120458978842336	-0.21757910575053	-0.436644697047652	-0.320585990412576	-0.283592300819309	-0.320827043922512	-0.133341509260397	-0.200580446997741	-0.347979896648007	0.225261596080655	-0.45156196364527
